"Latitud";"Longitud";"Nombre parada";"Ramal";"Sentido";"Orden";"Seccion"
-34.7066885;-58.3320808;Arredondo y Cotagaita;287;Ida;1;1
-34.7052950;-58.3337599;Arredondo y De La Peña;287;Ida;1;1
-34.7040116;-58.3352673;Arredondo y B de Los Italianos;287;Ida;1;1
-34.7025298;-58.3371127;Arredondo y Chascomus;287;Ida;1;1
-34.7011979;-58.3388615;Arredondo y C Uruguayo;287;Ida;1;1
-34.6998440;-58.3405834;Arredondo y Pierres;287;Ida;1;1
-34.6983577;-58.3424127;Arredondo y P Palos;287;Ida;1;1
-34.6968317;-58.3442259;Arredondo y Pedernera;287;Ida;1;1
-34.6956408;-58.3456206;Arredondo y El Salvador;287;Ida;1;1
-34.6944985;-58.3470368;Arredondo y Suipacha;287;Ida;1;1
-34.6932282;-58.3485442;Arredondo y Deheza;287;Ida;1;1
-34.6916800;-58.3504432;Arredondo y Molina;287;Ida;1;1
-34.6905773;-58.3517790;Arredondo y Sarrat;287;Ida;1;1
-34.6905068;-58.3535814;Madariaga y C. Larralde;287;Ida;1;1
-34.6927563;-58.3563817;Madariaga y  Heredia;287;Ida;1;1
-34.6950233;-58.3585811;Madariaga y  Casacuberta;287;Ida;1;1
-34.6962054;-58.3595896;Madariaga y Pitagoras;287;Ida;1;1
-34.6976829;-58.3610219;Madariaga y Cangallo;287;Ida;1;1
-34.6993324;-58.3627224;Madariaga y Venezuela;287;Ida;1;1
-34.7004394;-58.3638972;Madariaga y C Gral Belgrano;287;Ida;1;1
-34.6998748;-58.3667994;Bustamante y Ferre;287;Ida;1;1
-34.6977887;-58.3697820;Bustamante y Salta;287;Ida;1;1
-34.6966288;-58.3711660;Bustamante y Basavilbaso;287;Ida;1;1
-34.6947543;-58.3733654;Bustamante y Sarmiento;287;Ida;1;1
-34.6926857;-58.3757633;Bustamante y Mambertti;287;Ida;1;1
-34.6917594;-58.3768576;Bustamante y Donovan;287;Ida;1;1
-34.6896290;-58.3794433;Bustamante y LaCarra;287;Ida;1;1
-34.6864708;-58.3835793;Bustamante y Puente Gerli;287;Ida;1;1
-34.6845563;-58.3861488;Brasil y Yrigoyen;287;Ida;1;1
-34.6861576;-58.3870983;Yrigoyen y Colombia;287;Ida;1;1
-34.6879573;-58.3878976;Yrigoyen y Jean Jaure;287;Ida;1;1
-34.6868898;-58.3895767;Jean Jaures y Rio de Janeiro;287;Ida;1;1
-34.6855400;-58.3913362;Jean Jaures y Jujuy;287;Ida;1;1
-34.6847063;-58.3924842;Jean Jaures y S del Estero;287;Ida;1;1
-34.6835418;-58.3940935;Jean Jaures y San Martin;287;Ida;1;1
-34.6824698;-58.3951020;Jean Jaures y Catamarca;287;Ida;1;1
-34.6813891;-58.3960515;Jean Jaures y Fernandez;287;Ida;1;1
-34.6801407;-58.3970976;Jean Jaures y La Rioja;287;Ida;1;1
-34.6786540;-58.3984441;Jean Jaures y H Primo;287;Ida;1;1
-34.6769865;-58.4006757;Rivadavia y Peron;287;Ida;1;1
-34.6762409;-58.4023869;Pte Perón y Oliden;287;Ida;1;1
-34.6757230;-58.4031220;Pte Perón Ucrania;287;Ida;1;1
-34.6747277;-58.4044361;Pte Peron y P de la Patria;287;Ida;1;1
-34.6740307;-58.4053749;Pte Perón y Balbín;287;Ida;1;1
-34.6727204;-58.4071344;Pte Perón y Rucchi;287;Ida;1;1
-34.6714542;-58.4088832;Pte Perón y Burgos;287;Ida;1;1
-34.6701880;-58.4105462;Pte Perón y Armenia;287;Ida;1;1
-34.6689924;-58.4121609;Pte Perón y Valparaíso;287;Ida;1;1
-34.6677790;-58.4137541;Pte Perón y Lomas Valentinas;287;Ida;1;1
-34.6666099;-58.4153634;Pte Perón y Crotti;287;Ida;1;1
-34.6656304;-58.4166992;Pte Perón y La Habana;287;Ida;1;1
-34.6625594;-58.4171551;R de Escalada y A L Palacios;287;Ida;1;1
-34.6514838;-58.4162700;Av Saenz y Esquiú;287;Ida;1;1
-34.6480450;-58.4170370;Av La Plata y Saenz;287;Ida;1;1
-34.6431350;-58.4225570;Av La Plata y Chiclana;287;Ida;1;1
-34.6404287;-58.4233725;Av La Plata y Caceros;287;Ida;1;1
-34.6387350;-58.4238520;Av La Plata y Rondeau;287;Ida;1;1
-34.6341350;-58.4250600;Av La Plata y Inclan;287;Ida;1;1
-34.6317620;-58.4256750;Av La Plata y Pavón;287;Ida;1;1
-34.6273200;-58.4266780;Av La Plata y San juan;287;Ida;1;1
-34.6223888;-58.4276694;Av La Plata e Independencia;287;Ida;1;1
-34.6186232;-58.4283936;Av La Plata y Venezuela;287;Ida;1;1
-34.6159037;-58.4290159;Av La Plata y Rivadavia;287;Ida;1;1
-34.6172180;-58.4340480;Rivadavia y Campichuelo;287;Ida;1;1
-34.6186020;-58.4371670;Rivadavia y Acoyte;287;Ida;1;1
-34.6200800;-58.4406298;Rivadavia y Colpayo;287;Ida;1;1
-34.6224771;-58.4463805;Rivadavia y Paynsandu;287;Ida;1;1
-34.6238764;-58.4498459;Rivadavia y Miró;287;Ida;1;1
-34.6254500;-58.4535320;Rivadavia y Curapaligue;287;Ida;1;1
-34.7068120;-58.3398163;Matanza y Heredia;286;Ida;1;1
-34.7085319;-58.3417368;Matanza y Casacuberta;286;Ida;1;1
-34.7093389;-58.3426809;Matanza y De La Serna;286;Ida;1;1
-34.7106706;-58.3441830;Matanza y Cangallo;286;Ida;1;1
-34.7125448;-58.3464038;Matanza y Caxaraville;286;Ida;1;1
-34.6684011;-58.3554536;B Mitre y Guemes;241;Vuelta;1;1
-34.6659877;-58.3580500;B Mitre y Olavarria;241;Vuelta;1;1
-34.6640596;-58.3618426;B Mitre y Laprida;241;Vuelta;1;1
-34.6618932;-58.3656460;B Mitre y Berutti;241;Vuelta;1;1
-34.6601106;-58.3680546;B Mitre y Montes de Oca;241;Vuelta;1;1
-34.6488581;-58.3735156;G Hornos e Iriarte;241;Vuelta;1;1
-34.6474326;-58.3741271;G Hornos y California;241;Vuelta;1;1
-34.6443610;-58.3751571;G Hornos y Quinquela Martin;241;Vuelta;1;1
-34.6403095;-58.3757257;G Hornos y Olavarria;241;Vuelta;1;1
-34.6382572;-58.3761388;G Hornos y Brandsen;241;Vuelta;1;1
-34.6364741;-58.3767021;G Hornos y A del Valle;241;Vuelta;1;1
-34.6338479;-58.3772439;G Hornos y Uspallata;241;Vuelta;1;1
-34.6325767;-58.3777213;G Hornos e Ituzaingo;241;Vuelta;1;1
-34.6290279;-58.3776248;Ytigoyen y Caseros;241;Vuelta;1;1
-34.6264500;-58.3807951;J Garay y Lima;241;Vuelta;1;1
-34.6250904;-58.3828712;Salta y Constitución;241;Vuelta;1;1
-34.6216295;-58.3829623;Salta y H Primo;241;Vuelta;1;1
-34.6189234;-58.3829623;Salta y Estados Unidos;241;Vuelta;1;1
-34.6169544;-58.3830106;Salta y Chile;241;Vuelta;1;1
-34.6148839;-58.3830750;Salta y Venezuela;241;Vuelta;1;1
-34.6122305;-58.3832520;Salta y Moreno;241;Vuelta;1;1
-34.6101819;-58.3833861;Salta y H Yrigoyen;241;Vuelta;1;1
-34.6092636;-58.3858860;Av de Mayo y San Jose;241;Vuelta;1;1
-34.6091300;-58.3898820;Av Rivadavia y Montevideo;241;Vuelta;1;1
-34.6092724;-58.3943027;Av Rivadavia y Ayacucho;241;Vuelta;1;1
-34.6095505;-58.3984601;Av Rivadavia y Pasteur;241;Vuelta;1;1
-34.6098066;-58.4025908;Av Rivadavia y Paso;241;Vuelta;1;1
-34.6100053;-58.4054339;Av Rivadavia y Jujuy;241;Vuelta;1;1
-34.6102172;-58.4085935;Av Rivadavia y Ecuador;241;Vuelta;1;1
-35.1844016;-57.9516900;Escuela Oliden;9060;Vuelta;1;1
-35.1842701;-57.9482138;Estación Oliden;9060;Vuelta;1;1
-35.1828934;-57.9493511;Almacen Oliden;9060;Vuelta;1;1
-35.1818762;-57.9507887;Entrada Oliden;9060;Vuelta;1;1
-35.1589772;-57.9686791;Camino Oliden y Estancia;9060;Vuelta;1;1
-35.1457970;-57.9533154;Camino Oliden y 684;9060;Vuelta;1;1
-35.1296314;-57.9338050;Camino Oliden y Vivero;9060;Vuelta;1;1
-35.1175698;-57.9191977;Camino Oliden y Angus;9060;Vuelta;1;1
-35.1126508;-57.9131842;Camino Oliden y R36;9060;Vuelta;1;1
-35.0977734;-57.9356933;R36 y 684 Poblet;9060;Vuelta;1;1
-35.0844385;-57.9490292;R36 y Aerodromo Poblet;9060;Vuelta;1;1
-35.0676065;-57.9663885;R36 y Acceso Poblet;9060;Vuelta;1;1
-35.0507974;-57.9792523;R36 y Costa Azul;9060;Vuelta;1;1
-35.0227482;-57.9979742;R36 y 90;9060;Vuelta;1;1
-35.0071338;-58.0189490;R36 y 66;9060;Vuelta;1;1
-35.0038910;-58.0203867;"66 y 189";9060;Vuelta;1;1
-35.0005075;-58.0166638;"66 y 185";9060;Vuelta;1;1
-34.9983631;-58.0142605;"66 y 183";9060;Vuelta;1;1
-34.9946893;-58.0102587;"66 y 179";9060;Vuelta;1;1
-34.9920877;-58.0073404;"66 y 177";9060;Vuelta;1;1
-34.9899782;-58.0050766;"66 y 174";9060;Vuelta;1;1
-34.9882730;-58.0031133;"66 y 173";9060;Vuelta;1;1
-34.9853987;-57.9999697;"66 y 170";9060;Vuelta;1;1
-34.9828144;-57.9970837;"66 y 167";9060;Vuelta;1;1
-34.9810211;-57.9951096;"66 y 165";9060;Vuelta;1;1
-34.9790871;-57.9929531;"66 y 163";9060;Vuelta;1;1
-34.9772059;-57.9908502;"66 y 161";9060;Vuelta;1;1
-34.9753334;-57.9888332;"66 y 159";9060;Vuelta;1;1
-34.9733466;-57.9866123;"66 y 157";9060;Vuelta;1;1
-34.9715355;-57.9846811;"66 y 155";9060;Vuelta;1;1
-34.9696013;-57.9825890;"66 y 153";9060;Vuelta;1;1
-34.9678078;-57.9806793;"66 y 151";9060;Vuelta;1;1
-34.9658208;-57.9784799;"66 y 149";9060;Vuelta;1;1
-34.9639832;-57.9763663;"66 y 147";9060;Vuelta;1;1
-34.9621983;-57.9744565;"66 y 145";9060;Vuelta;1;1
-34.9604310;-57.9723966;"66 y 143";9060;Vuelta;1;1
-34.9589625;-57.9709375;"66 y 142";9060;Vuelta;1;1
-34.9580129;-57.9699397;"66 y 141";9060;Vuelta;1;1
-34.9565181;-57.9681695;"66 y 139";9060;Vuelta;1;1
-34.7052950;-58.3337599;Arredondo y De La Peña;9434;Ida;67;6
-34.7040116;-58.3352673;Arredondo y B de Los Italianos;9434;Ida;68;6
-34.7025298;-58.3371127;Arredondo y Chascomus;9434;Ida;69;6
-34.7011979;-58.3388615;Arredondo y C Uruguayo;9434;Ida;70;6
-34.6998440;-58.3405834;Arredondo y Pierres;9434;Ida;71;6
-34.6983577;-58.3424127;Arredondo y P Palos;9434;Ida;72;6
-34.6968317;-58.3442259;Arredondo y Pedernera;9434;Ida;73;6
-34.6956408;-58.3456206;Arredondo y El Salvador;9434;Ida;74;6
-34.6944985;-58.3470368;Arredondo y Suipacha;9434;Ida;75;6
-34.6932282;-58.3485442;Arredondo y Deheza;9434;Ida;76;7
-34.6916800;-58.3504432;Arredondo y Molina;9434;Ida;77;7
-34.6905773;-58.3517790;Arredondo y Sarrat;9434;Ida;78;7
-34.6905068;-58.3535814;Madariaga y C. Larralde;9434;Ida;79;7
-34.6927563;-58.3563817;Madariaga y  Heredia;9434;Ida;80;7
-34.6950233;-58.3585811;Madariaga y  Casacuberta;9434;Ida;81;7
-34.6962054;-58.3595896;Madariaga y Pitagoras;9434;Ida;82;7
-34.6976829;-58.3610219;Madariaga y Cangallo;9434;Ida;83;7
-34.6993324;-58.3627224;Madariaga y Venezuela;9434;Ida;84;7
-34.7004394;-58.3638972;Madariaga y C Gral Belgrano;9434;Ida;85;7
-34.6998748;-58.3667994;Bustamante y Ferre;9434;Ida;86;7
-34.6977887;-58.3697820;Bustamante y Salta;9434;Ida;87;7
-34.6966288;-58.3711660;Bustamante y Basavilbaso;9434;Ida;88;8
-34.6947543;-58.3733654;Bustamante y Sarmiento;9434;Ida;89;8
-34.6926857;-58.3757633;Bustamante y Mambertti;9434;Ida;90;8
-34.6917594;-58.3768576;Bustamante y Donovan;9434;Ida;91;8
-34.6896290;-58.3794433;Bustamante y LaCarra;9434;Ida;92;8
-34.6864708;-58.3835793;Bustamante y Puente Gerli;9434;Ida;93;8
-34.6845563;-58.3861488;Brasil y Yrigoyen;9434;Ida;94;8
-34.6861576;-58.3870983;Yrigoyen y Colombia;9434;Ida;95;8
-34.6879573;-58.3878976;Yrigoyen y Jean Jaure;9434;Ida;96;8
-34.6868898;-58.3895767;Jean Jaures y Rio de Janeiro;9434;Ida;97;8
-34.6855400;-58.3913362;Jean Jaures y Jujuy;9434;Ida;98;8
-34.6847063;-58.3924842;Jean Jaures y S del Estero;9434;Ida;99;8
-34.6835418;-58.3940935;Jean Jaures y San Martin;9434;Ida;100;9
-34.6824698;-58.3951020;Jean Jaures y Catamarca;9434;Ida;101;9
-34.6813891;-58.3960515;Jean Jaures y Fernandez;9434;Ida;102;9
-34.6801407;-58.3970976;Jean Jaures y La Rioja;9434;Ida;103;9
-34.6786540;-58.3984441;Jean Jaures y H Primo;9434;Ida;104;9
-34.6769865;-58.4006757;Rivadavia y Peron;9434;Ida;105;9
-34.6762409;-58.4023869;Pte Perón y Oliden;9434;Ida;106;9
-34.6757230;-58.4031220;Pte Perón Ucrania;9434;Ida;107;9
-34.6747277;-58.4044361;Pte Peron y P de la Patria;9434;Ida;108;9
-34.6740307;-58.4053749;Pte Perón y Balbín;9434;Ida;109;9
-34.6727204;-58.4071344;Pte Perón y Rucchi;9434;Ida;110;9
-34.6714542;-58.4088832;Pte Perón y Burgos;9434;Ida;111;9
-34.6701880;-58.4105462;Pte Perón y Armenia;9434;Ida;112;9
-34.6689924;-58.4121609;Pte Perón y Valparaíso;9434;Ida;113;9
-34.6677790;-58.4137541;Pte Perón y Lomas Valentinas;9434;Ida;114;9
-34.6666099;-58.4153634;Pte Perón y Crotti;9434;Ida;115;9
-34.6656304;-58.4166992;Pte Perón y La Habana;9434;Ida;116;9
-34.6625594;-58.4171551;R de Escalada y A L Palacios;9434;Ida;117;10
-34.6514838;-58.4162700;Av Saenz y Esquiú;9434;Ida;118;10
-34.6480450;-58.4170370;Av La Plata y Saenz;9434;Ida;119;10
-34.6431350;-58.4225570;Av La Plata y Chiclana;9434;Ida;120;10
-34.6404287;-58.4233725;Av La Plata y Caceros;9434;Ida;121;11
-34.6387350;-58.4238520;Av La Plata y Rondeau;9434;Ida;122;11
-34.6341350;-58.4250600;Av La Plata y Inclan;9434;Ida;123;11
-34.9543109;-57.9662168;"137 y 66";9060;Vuelta;1;1
-34.9528336;-57.9681695;"137 y 64";9060;Vuelta;1;1
-34.9512332;-57.9702830;"137 y 62";9060;Vuelta;1;1
-34.9496942;-57.9723859;"60 y 137";9060;Vuelta;1;1
-34.9477068;-57.9708624;"60 y 135";9060;Vuelta;1;1
-34.9458424;-57.9688239;"60 y 133";9060;Vuelta;1;1
-34.7092270;-58.2347350;Otamendi y Juan B Justo;99999;Ida;1;1
-34.7102120;-58.2364601;Otamendi y Panizza;99999;Ida;1;1
-34.7113189;-58.2383162;Otamendi y Brussa;99999;Ida;1;1
-34.7129019;-58.2410896;Otamendi y Toledo;99999;Ida;1;1
-34.7139514;-58.2427847;Otamendi y Lora;99999;Ida;1;1
-34.7149788;-58.2445496;Otamendi y Mozart;99999;Ida;1;1
-34.7160283;-58.2463306;Otamendi y Monrroe;99999;Ida;1;1
-34.7173026;-58.2474250;Ceballos y Otamendi;99999;Ida;1;1
-34.7194550;-58.2500350;Alem y Belgrano;99999;Ida;1;1
-34.7204250;-58.2519620;Alem y Paz;99999;Ida;1;1
-34.7213680;-58.2538650;Alem y Mitre;99999;Ida;1;1
-34.7223170;-58.2557270;Alem y Brown;99999;Ida;1;1
-34.7233200;-58.2576070;Alem y Moreno;99999;Ida;1;1
-34.7240928;-58.2592857;Alem y H Yrigoyen;99999;Ida;1;1
-34.7232904;-58.2602835;Yrigoyen y Alsina;99999;Ida;1;1
-34.7217340;-58.2614529;Yrigoyen y 9 de Julio;99999;Ida;1;1
-34.7207820;-58.2622130;Yrigoyen y Colon;99999;Ida;1;1
-34.7190223;-58.2634753;Yrigoyen y Alberdi;99999;Ida;1;1
-34.7197057;-58.2657820;Gran Canaria y P Oliveri;99999;Ida;1;1
-34.7206890;-58.2650256;Gran Canaria y R Lopez;99999;Ida;1;1
-34.7216750;-58.2665870;R Lopez y V Lopez;99999;Ida;1;1
-34.7226570;-58.2685150;R Lopez y B Irigoyen;99999;Ida;1;1
-34.7235850;-58.2703480;R Lopez y A Baranda;99999;Ida;1;1
-34.7221308;-58.2716131;A Baranda y San Luis;99999;Ida;1;1
-34.7204156;-58.2728630;A Baranda y Rep Libano;99999;Ida;1;1
-34.7187130;-58.2740420;A Baranda y La Rioja;99999;Ida;1;1
-34.7169950;-58.2751920;A Baranda y Lamadrid;99999;Ida;1;1
-34.7151100;-58.2766050;Belgrano y Boedo;99999;Ida;1;1
-34.7136600;-58.2777200;Belgrano y Zapiola;99999;Ida;1;1
-34.7122493;-58.2755613;Zapiola y San Martin;99999;Ida;1;1
-34.7108294;-58.2773960;San Martin y Don Bosco;99999;Ida;1;1
-34.7097887;-58.2798529;San Martín y 9 de Julio;99999;Ida;1;1
-34.7075529;-58.2854962;San Martín y LN Alem;99999;Ida;1;1
-34.7066312;-58.2875562;San Martín y Cerrito;99999;Ida;1;1
-34.7050524;-58.2908070;San Martín y Montevideo;99999;Ida;1;1
-34.7038749;-58.2948947;San Martín y Formosa;99999;Ida;1;1
-34.7035309;-58.2961446;San Martin y Chaco;99999;Ida;1;1
-34.7029047;-58.2982314;San Martin y Los Andes;99999;Ida;1;1
-34.7019741;-58.3009833;San Martin y Bermejo;99999;Ida;1;1
-34.7001042;-58.3061492;Ramón Franco y Caviglia;99999;Ida;1;1
-34.6978240;-58.3111542;Ramón Franco y Lincoln;99999;Ida;1;1
-34.6984050;-58.3132750;Ramón Franco y Las Flores;99999;Ida;1;1
-34.6993250;-58.3143550;Martín Fierro y Sodera;99999;Ida;1;1
-34.7001615;-58.3153975;M Fierro y Zola;99999;Ida;1;1
-34.7010744;-58.3164275;M Fierro y Bragado;99999;Ida;1;1
-34.7027459;-58.3184981;M Fierro y Zeballos;99999;Ida;1;1
-34.7022167;-58.3195174;M Fierro y Mitre;99999;Ida;1;1
-34.7006511;-58.3214968;Mitre y Bahia Blanca;99999;Ida;1;1
-34.6990369;-58.3235192;Mitre y Lomas de Zamora;99999;Ida;1;1
-34.6969750;-58.3259520;Mitre y Lobos;99999;Ida;1;1
-34.6980570;-58.3273080;D Alighieri y Mitre;99999;Ida;1;1
-34.6989170;-58.3283680;B. de los Italianos y Mitre;99999;Ida;1;1
-34.7006370;-58.3304680;B. de los Italianos y Belgrano;99999;Ida;1;1
-34.7024650;-58.3327020;B. de los italianos y Villegas;99999;Ida;1;1
-34.7035001;-58.3340657;B. de los Italianos y Mansilla;99999;Ida;1;1
-34.7039852;-58.3353102;Arredondo y B. de los Italianos;99999;Ida;1;1
-34.7024813;-58.3372575;Arredondo y Chascomus;99999;Ida;1;1
-34.7010877;-58.3390117;Arredondo y Centerario U;99999;Ida;1;1
-34.6998748;-58.3405674;Arredondo y Pierres;99999;Ida;1;1
-34.6983577;-58.3424449;Arredondo y P Palos;99999;Ida;1;1
-34.6968405;-58.3442044;Arredondo y Pedernera;99999;Ida;1;1
-34.6956673;-58.3456528;Arredondo y El Salvador;99999;Ida;1;1
-34.6944808;-58.3470154;Arredondo y Suipacha;99999;Ida;1;1
-34.6932282;-58.3485550;Arredondo y Deheza;99999;Ida;1;1
-34.6917480;-58.3504170;Arredondo y Molina;99999;Ida;1;1
-34.6906038;-58.3517522;Arredondo y Sarrat;99999;Ida;1;1
-34.6905200;-58.3535814;Madariaga y C. Larralde;99999;Ida;1;1
-34.6895937;-58.3549118;Larralde y Ferre;99999;Ida;1;1
-34.6881028;-58.3566284;Larralde y  Supisiche;99999;Ida;1;1
-34.6869163;-58.3580661;Larralde y Salta;99999;Ida;1;1
-34.6854121;-58.3599061;Larralde y O Higgins;99999;Ida;1;1
-34.6838329;-58.3618534;Larralde y Sarmiento;99999;Ida;1;1
-34.6825350;-58.3635020;Larralde y Tres Sargentos;99999;Ida;1;1
-34.6796330;-58.3641470;Eva Peron y Elisalde;99999;Ida;1;1
-34.6767580;-58.3645480;Eva Peron y Guemes;99999;Ida;1;1
-34.6740920;-58.3622500;Pitágoras (Museo);99999;Ida;1;1
-34.6749836;-58.3642191;Guemes y Lanares;99999;Ida;1;1
-34.6768100;-58.3662683;Guemes y villegas (Alto Avell);99999;Ida;1;1
-34.6776300;-58.3694420;Larralde y Larrazabal;99999;Ida;1;1
-34.6768365;-58.3703184;C. Larralde y Velez Sarfield;99999;Ida;1;1
-34.6715557;-58.3778930;Puente Alsina;99999;Ida;1;1
-34.6739910;-58.3804250;Gutemberg y Heredia;99999;Ida;1;1
-34.6740174;-58.3821255;Heredia y Yrigoyen;99999;Ida;1;1
-34.6765983;-58.3829087;Yrigoyen y Galicia;99999;Ida;1;1
-34.6794084;-58.3842713;Yrigoyen y Mario Bravo;99999;Ida;1;1
-34.6814750;-58.3859370;Cabildo y Beguerenstain;99999;Ida;1;1
-34.6800568;-58.3875275;Cabildo y Santiago;99999;Ida;1;1
-34.6790466;-58.3887023;Cabildo y Santa Fe;99999;Ida;1;1
-34.6783050;-58.3896270;Cabildo y Catamarca;99999;Ida;1;1
-34.6770747;-58.3909929;Cabildo y Peru;99999;Ida;1;1
-34.6753350;-58.3930670;Cabildo y Mendoza;99999;Ida;1;1
-34.6734880;-58.3951970;Guatemala y Cabildo;99999;Ida;1;1
-34.6736866;-58.3963412;Rivadavia y Paraguay;99999;Ida;1;1
-34.6751204;-58.3979398;Rivadavia y Rep.Argentina;99999;Ida;1;1
-34.6758130;-58.3989161;Rivadavia y Colombia;99999;Ida;1;1
-34.6769865;-58.4006757;Rivadavia y Pte Perón;99999;Ida;1;1
-34.6762409;-58.4023869;Pte Perón y Oliden;99999;Ida;1;1
-34.6757230;-58.4031220;Pte Perón y Ucrania;99999;Ida;1;1
-34.6747277;-58.4044361;Pte Perón y P de la Patria;99999;Ida;1;1
-34.6740307;-58.4053749;Pte Perón y Juan Farrel;99999;Ida;1;1
-34.6727204;-58.4071344;Pte Perón y J Rucci;99999;Ida;1;1
-34.6714542;-58.4088832;Pte Perón y Burgos;99999;Ida;1;1
-34.6701880;-58.4105462;Pte Perón y Armenia;99999;Ida;1;1
-34.6689924;-58.4121609;Pte Perón y Valparaíso;99999;Ida;1;1
-34.6677790;-58.4137541;Pte Perón y Lomas Valentinas;99999;Ida;1;1
-34.6666099;-58.4153634;Pte Perón y Crotti;99999;Ida;1;1
-34.6656304;-58.4166992;Pte Perón y La Habana;99999;Ida;1;1
-34.6625594;-58.4171551;R de Escalada y A L Palacios;99999;Ida;1;1
-34.6514838;-58.4162700;Av Saenz y Esquiú  (metrobus);99999;Ida;1;1
-34.6480416;-58.4170532;Av La Plata y Saenz;99999;Ida;1;1
-34.6475518;-58.4182334;Espera Av LaPlata;99999;Ida;1;1
-34.6240177;-58.5326779;Roca y E Manzoni;9434;Ida;165;15
-34.6251670;-58.5340070;Roca y Barragán;9434;Ida;166;15
-34.6267650;-58.5358100;Roca y San Ignacio;9434;Ida;167;15
-34.6285500;-58.5348670;Bergamini y Croacia;9434;Ida;168;15
-34.9440747;-57.9669034;"131 y 60";9060;Vuelta;1;1
-34.9417705;-57.9684269;"31 y 58";9060;Vuelta;1;1
-34.9406272;-57.9698324;"31 y 56";9060;Vuelta;1;1
-34.9392024;-57.9718494;"31 y 54";9060;Vuelta;1;1
-34.9379711;-57.9734802;"31 y 51";9060;Vuelta;1;1
-34.9368717;-57.9726219;"51 y 30";9060;Vuelta;1;1
-34.9353149;-57.9709268;"51 y 28";9060;Vuelta;1;1
-34.9342154;-57.9696715;"51 y 27";9060;Vuelta;1;1
-34.9338460;-57.9658413;"54 y 25";9060;Vuelta;1;1
-34.9306443;-57.9650795;"51 y 23";9060;Vuelta;1;1
-34.9287092;-57.9635561;"51 y 21";9060;Vuelta;1;1
-34.9267652;-57.9610455;"51 y 19";9060;Vuelta;1;1
-34.9250323;-57.9595435;"51 y 17";9060;Vuelta;1;1
-34.9239151;-57.9583418;"51 y 16";9060;Vuelta;1;1
-34.9230091;-57.9573226;"51 y 15";9060;Vuelta;1;1
-34.9224549;-57.9534388;"54 y 13";9060;Vuelta;1;1
-34.7179332;-58.2120091;Cervantes y Echeverría;99992;Ida;1;1
-34.7128402;-58.2197982;Cervantes y 25 bis;99992;Ida;1;1
-34.7116275;-58.2216114;Cervantes y 23 bis;99992;Ida;1;1
-34.7102782;-58.2234889;Cervantes y Iriarte (Pejerrey);99992;Ida;1;1
-34.7093080;-58.2249695;Cervantes y Alamos;99992;Ida;1;1
-34.7080115;-58.2271153;Cervantes y Olavarría;99992;Ida;1;1
-34.7071957;-58.2308865;Otamendi y Cervantes;99992;Ida;1;1
-34.7085070;-58.2334830;Otamendi y Yoldi;99992;Ida;1;1
-34.7092270;-58.2347350;Otamendi y Juan B Justo;99992;Ida;1;1
-34.7102120;-58.2364601;Otamendi y Panizza;99992;Ida;1;1
-34.7113189;-58.2383162;Otamendi y Brussa;99992;Ida;1;1
-34.7129019;-58.2410896;Otamendi y Toledo;99992;Ida;1;1
-34.7139514;-58.2427847;Otamendi y Lora;99992;Ida;1;1
-34.7149788;-58.2445496;Otamendi y Mozart;99992;Ida;1;1
-34.7160283;-58.2463306;Otamendi y Monrroe;99992;Ida;1;1
-34.7173026;-58.2474250;Ceballos y Otamendi;99992;Ida;1;1
-34.7194550;-58.2500350;Alem y Belgrano;99992;Ida;1;1
-34.7204250;-58.2519620;Alem y Paz;99992;Ida;1;1
-34.7213680;-58.2538650;Alem y Mitre;99992;Ida;1;1
-34.7223170;-58.2557270;Alem y Brown;99992;Ida;1;1
-34.7233200;-58.2576070;Alem y Moreno;99992;Ida;1;1
-34.7240928;-58.2592857;Alem y H Yrigoyen;99992;Ida;1;1
-34.7232904;-58.2602835;Yrigoyen y Alsina;99992;Ida;1;1
-34.7217340;-58.2614529;Yrigoyen y 9 de Julio;99992;Ida;1;1
-34.7207820;-58.2622130;Yrigoyen y Colon;99992;Ida;1;1
-34.7190223;-58.2634753;Yrigoyen y Alberdi;99992;Ida;1;1
-34.7197057;-58.2657820;Gran Canaria y P Oliveri;99992;Ida;1;1
-34.7206890;-58.2650256;Gran Canaria y R Lopez;99992;Ida;1;1
-34.7216750;-58.2665870;R Lopez y V Lopez;99992;Ida;1;1
-34.7226570;-58.2685150;R Lopez y B Irigoyen;99992;Ida;1;1
-34.7235850;-58.2703480;R Lopez y A Baranda;99992;Ida;1;1
-34.7244808;-58.2724124;R Lopez y Larrea;99992;Ida;1;1
-34.7254199;-58.2744133;R Lopez y Urquiza;99992;Ida;1;1
-34.7264649;-58.2763016;R Lopez y Blas Parera;99992;Ida;1;1
-34.7274833;-58.2783186;R Lopez y M Rodriguez;99992;Ida;1;1
-34.7285282;-58.2804000;R Lopez y Condarco;99992;Ida;1;1
-34.7295863;-58.2824063;Rodolfo Lopez y Av La Plata;99992;Ida;1;1
-34.7306709;-58.2846648;R Lopez y Marconi;99992;Ida;1;1
-34.7316143;-58.2866389;R Lopez y J V Gonzales;99992;Ida;1;1
-34.7325754;-58.2886827;R Lopez y L de La Torre;99992;Ida;1;1
-34.7335585;-58.2907802;R Lopez y Acha;99992;Ida;1;1
-34.7350442;-58.2937253;Rodolfo Lopez y Unamundo;99992;Ida;1;1
